age,gender,education,income,perc_ses,sp_ideology,econ_ideology,country,country_code,intervention,belief_cc,policy_support,share_social_media,wept
55,male,7 to 12,100K to 150K,0-10%,58,45,Norway,NOR,dynamic_social_norms,39,50,0,2
18,female,0 to 6,15K to 25K,50-60%,52,42,Norway,NOR,dynamic_social_norms,31,49,0,3
24,female,7 to 12,100K to 150K,40-50%,57,25,Norway,NOR,dynamic_social_norms,40,53,1,3
25,male,7 to 12,15K to 25K,30-40%,44,62,Norway,NOR,dynamic_social_norms,26,49,0,2
39,female,13 to 16,10K to 15K,30-40%,51,47,Norway,NOR,dynamic_social_norms,42,43,0,3
56,male,7 to 12,less than 10K,10-20%,72,40,Norway,NOR,dynamic_social_norms,29,46,0,2
60,female,7 to 12,100K to 150K,30-40%,55,51,Norway,NOR,dynamic_social_norms,37,63,1,3
45,female,0 to 6,15K to 25K,40-50%,48,33,Norway,NOR,dynamic_social_norms,40,50,0,2
51,female,7 to 12,15K to 25K,40-50%,39,44,Norway,NOR,dynamic_social_norms,43,49,1,3
63,female,13 to 16,15K to 25K,60-70%,68,42,Norway,NOR,dynamic_social_norms,39,49,0,2
48,male,7 to 12,10K to 15K,30-40%,41,51,Norway,NOR,dynamic_social_norms,38,55,0,2
44,male,7 to 12,10K to 15K,70-80%,26,55,Norway,NOR,dynamic_social_norms,26,55,0,3
37,female,13 to 16,15K to 25K,20-30%,38,43,Norway,NOR,dynamic_social_norms,39,53,1,4
28,male,7 to 12,15K to 25K,60-70%,72,41,Norway,NOR,dynamic_social_norms,34,58,0,3
34,male,0 to 6,50K to 100K,40-50%,33,55,Norway,NOR,dynamic_social_norms,38,49,1,3
19,female,7 to 12,15K to 25K,50-60%,30,73,Norway,NOR,dynamic_social_norms,44,59,0,3
51,female,13 to 16,25K to 50K,30-40%,50,16,Norway,NOR,dynamic_social_norms,52,54,0,4
53,male,7 to 12,25K to 50K,30-40%,52,45,Norway,NOR,dynamic_social_norms,44,49,0,2
29,female,13 to 16,25K to 50K,30-40%,29,26,Norway,NOR,dynamic_social_norms,48,48,1,4
24,female,7 to 12,15K to 25K,10-20%,51,39,Norway,NOR,dynamic_social_norms,33,57,0,3
52,male,7 to 12,50K to 100K,10-20%,57,48,Norway,NOR,dynamic_social_norms,39,51,1,2
32,female,0 to 6,less than 10K,40-50%,51,30,Norway,NOR,dynamic_social_norms,39,56,0,3
50,female,13 to 16,50K to 100K,30-40%,18,51,Norway,NOR,dynamic_social_norms,54,48,1,4
37,female,7 to 12,10K to 15K,30-40%,50,50,Norway,NOR,dynamic_social_norms,40,55,0,3
53,female,7 to 12,less than 10K,20-30%,56,25,Norway,NOR,dynamic_social_norms,38,53,0,3
50,female,13 to 16,25K to 50K,40-50%,64,54,Norway,NOR,dynamic_social_norms,34,62,1,3
25,male,7 to 12,10K to 15K,20-30%,57,40,Norway,NOR,dynamic_social_norms,39,39,0,2
45,male,7 to 12,15K to 25K,20-30%,64,29,Norway,NOR,dynamic_social_norms,46,34,0,3
22,female,7 to 12,15K to 25K,60-70%,53,55,Norway,NOR,dynamic_social_norms,41,58,0,2
35,female,7 to 12,150K to 200K,0-10%,47,68,Norway,NOR,dynamic_social_norms,42,55,0,3
35,female,13 to 16,15K to 25K,80-90%,67,43,Norway,NOR,dynamic_social_norms,56,50,1,2
38,male,7 to 12,15K to 25K,30-40%,35,50,Norway,NOR,dynamic_social_norms,39,54,0,3
22,male,13 to 16,less than 10K,30-40%,59,35,Norway,NOR,dynamic_social_norms,51,59,0,3
24,female,7 to 12,10K to 15K,30-40%,49,47,Norway,NOR,dynamic_social_norms,26,44,0,3
67,female,7 to 12,less than 10K,10-20%,23,72,Norway,NOR,dynamic_social_norms,46,52,0,3
60,male,13 to 16,10K to 15K,20-30%,77,55,Norway,NOR,pluralistic_ignorance,39,34,0,3
32,male,13 to 16,25K to 50K,50-60%,59,51,Norway,NOR,pluralistic_ignorance,38,42,0,3
51,male,7 to 12,50K to 100K,40-50%,49,31,Norway,NOR,pluralistic_ignorance,34,37,0,4
36,male,13 to 16,150K to 200K,30-40%,45,83,Norway,NOR,pluralistic_ignorance,38,35,0,4
30,female,13 to 16,15K to 25K,30-40%,44,36,Norway,NOR,pluralistic_ignorance,49,36,0,3
18,female,7 to 12,15K to 25K,20-30%,55,43,Norway,NOR,pluralistic_ignorance,38,38,0,4
58,female,0 to 6,10K to 15K,30-40%,56,21,Norway,NOR,pluralistic_ignorance,31,35,0,3
65,female,0 to 6,50K to 100K,30-40%,64,54,Norway,NOR,pluralistic_ignorance,37,37,0,4
28,male,0 to 6,25K to 50K,80-90%,54,48,Norway,NOR,pluralistic_ignorance,42,40,0,5
41,female,7 to 12,50K to 100K,50-60%,42,43,Norway,NOR,pluralistic_ignorance,48,39,0,4
32,male,13 to 16,50K to 100K,50-60%,52,48,Norway,NOR,pluralistic_ignorance,43,42,0,4
18,female,7 to 12,25K to 50K,10-20%,37,49,Norway,NOR,pluralistic_ignorance,47,41,0,4
21,male,7 to 12,50K to 100K,30-40%,56,61,Norway,NOR,pluralistic_ignorance,52,42,0,4
50,female,13 to 16,10K to 15K,40-50%,67,61,Norway,NOR,pluralistic_ignorance,43,30,0,5
23,female,7 to 12,100K to 150K,70-80%,48,50,Norway,NOR,pluralistic_ignorance,54,52,0,5
59,female,7 to 12,15K to 25K,20-30%,43,33,Norway,NOR,pluralistic_ignorance,29,44,0,4
40,male,7 to 12,10K to 15K,40-50%,26,57,Norway,NOR,pluralistic_ignorance,28,40,0,3
39,male,7 to 12,50K to 100K,50-60%,33,37,Norway,NOR,pluralistic_ignorance,44,39,0,5
57,female,13 to 16,25K to 50K,60-70%,39,42,Norway,NOR,pluralistic_ignorance,40,49,0,5
44,male,0 to 6,10K to 15K,60-70%,52,51,Norway,NOR,pluralistic_ignorance,22,38,0,3
66,male,0 to 6,10K to 15K,10-20%,28,50,Norway,NOR,pluralistic_ignorance,27,33,0,3
22,male,7 to 12,10K to 15K,30-40%,76,56,Norway,NOR,pluralistic_ignorance,28,38,0,3
65,female,13 to 16,50K to 100K,20-30%,60,62,Norway,NOR,pluralistic_ignorance,46,48,0,4
22,male,7 to 12,10K to 15K,30-40%,56,58,Norway,NOR,pluralistic_ignorance,20,36,0,3
31,male,0 to 6,150K to 200K,0-10%,53,47,Norway,NOR,pluralistic_ignorance,38,31,0,3
37,female,7 to 12,100K to 150K,30-40%,47,56,Norway,NOR,pluralistic_ignorance,45,41,0,4
33,male,0 to 6,25K to 50K,60-70%,50,54,Norway,NOR,pluralistic_ignorance,38,45,0,3
41,male,7 to 12,50K to 100K,10-20%,54,62,Norway,NOR,pluralistic_ignorance,35,34,0,4
30,male,0 to 6,15K to 25K,40-50%,50,46,Norway,NOR,pluralistic_ignorance,39,33,0,3
27,male,7 to 12,25K to 50K,30-40%,52,37,Norway,NOR,pluralistic_ignorance,41,45,0,4
42,female,7 to 12,15K to 25K,30-40%,66,53,Norway,NOR,pluralistic_ignorance,39,40,0,4
31,female,13 to 16,less than 10K,30-40%,27,62,Norway,NOR,pluralistic_ignorance,36,37,0,3
21,male,17 or more,25K to 50K,30-40%,46,51,Norway,NOR,pluralistic_ignorance,43,44,1,6
59,male,0 to 6,25K to 50K,80-90%,95,40,Norway,NOR,pluralistic_ignorance,27,30,0,3
33,male,0 to 6,25K to 50K,90-100%,33,55,Norway,NOR,pluralistic_ignorance,28,35,0,4
39,male,7 to 12,less than 10K,40-50%,67,31,Norway,NOR,pluralistic_ignorance,32,36,0,5
54,male,7 to 12,50K to 100K,10-20%,57,38,Norway,NOR,pluralistic_ignorance,37,35,0,4
65,male,13 to 16,50K to 100K,50-60%,28,45,Norway,NOR,pluralistic_ignorance,36,37,1,4
61,male,7 to 12,50K to 100K,40-50%,69,57,Norway,NOR,pluralistic_ignorance,31,27,0,5
63,female,13 to 16,15K to 25K,60-70%,75,35,Norway,NOR,pluralistic_ignorance,43,36,0,4
35,male,13 to 16,50K to 100K,30-40%,88,69,Norway,NOR,pluralistic_ignorance,33,44,0,3
26,female,7 to 12,100K to 150K,30-40%,63,55,Norway,NOR,pluralistic_ignorance,47,39,1,4
64,female,0 to 6,25K to 50K,30-40%,60,67,Norway,NOR,pluralistic_ignorance,24,38,0,3
43,female,13 to 16,15K to 25K,80-90%,38,54,Norway,NOR,pluralistic_ignorance,40,47,1,3
37,male,13 to 16,less than 10K,50-60%,57,21,Norway,NOR,pluralistic_ignorance,34,41,0,4
51,female,0 to 6,25K to 50K,20-30%,73,46,Norway,NOR,pluralistic_ignorance,35,31,0,3
41,male,7 to 12,50K to 100K,30-40%,18,46,Norway,NOR,pluralistic_ignorance,49,35,0,5
19,male,13 to 16,25K to 50K,80-90%,27,51,Norway,NOR,pluralistic_ignorance,44,30,0,5
64,male,13 to 16,25K to 50K,30-40%,71,25,Norway,NOR,pluralistic_ignorance,44,39,0,2
55,male,13 to 16,10K to 15K,10-20%,70,32,Norway,NOR,pluralistic_ignorance,38,35,0,4
25,female,7 to 12,10K to 15K,60-70%,42,39,Norway,NOR,pluralistic_ignorance,50,40,0,4
65,male,7 to 12,50K to 100K,20-30%,60,54,Norway,NOR,pluralistic_ignorance,28,35,0,4
59,male,7 to 12,15K to 25K,40-50%,57,21,Norway,NOR,pluralistic_ignorance,27,39,0,3
39,male,7 to 12,25K to 50K,20-30%,70,47,Norway,NOR,pluralistic_ignorance,35,40,0,4
54,male,7 to 12,25K to 50K,30-40%,53,63,Norway,NOR,pluralistic_ignorance,43,32,0,4
32,female,7 to 12,15K to 25K,10-20%,56,44,Norway,NOR,pluralistic_ignorance,31,43,0,4
61,male,17 or more,25K to 50K,20-30%,71,63,Norway,NOR,pluralistic_ignorance,32,39,0,3
18,female,0 to 6,25K to 50K,40-50%,60,26,Norway,NOR,pluralistic_ignorance,36,39,0,5
60,male,17 or more,less than 10K,70-80%,77,58,Norway,NOR,pluralistic_ignorance,27,41,0,5
27,female,13 to 16,less than 10K,0-10%,55,33,Norway,NOR,pluralistic_ignorance,45,37,0,3
62,male,7 to 12,10K to 15K,20-30%,25,61,Norway,NOR,pluralistic_ignorance,37,40,0,3
31,male,7 to 12,100K to 150K,30-40%,36,53,Norway,NOR,pluralistic_ignorance,34,43,0,5
67,male,13 to 16,15K to 25K,40-50%,52,22,Norway,NOR,pluralistic_ignorance,29,41,0,3
41,female,7 to 12,150K to 200K,90-100%,66,63,Norway,NOR,pluralistic_ignorance,37,39,0,3
22,female,13 to 16,15K to 25K,60-70%,43,61,Norway,NOR,pluralistic_ignorance,47,37,0,4
66,male,0 to 6,15K to 25K,10-20%,58,42,Norway,NOR,pluralistic_ignorance,30,30,0,3
23,female,7 to 12,25K to 50K,50-60%,35,54,Norway,NOR,pluralistic_ignorance,35,47,1,4
49,female,13 to 16,25K to 50K,40-50%,41,50,Norway,NOR,pluralistic_ignorance,47,47,0,4
23,male,13 to 16,10K to 15K,30-40%,59,48,Norway,NOR,pluralistic_ignorance,33,41,0,3
67,male,13 to 16,150K to 200K,40-50%,46,67,Norway,NOR,pluralistic_ignorance,38,37,0,3
33,male,13 to 16,less than 10K,40-50%,72,28,Norway,NOR,pluralistic_ignorance,39,41,0,4
41,female,17 or more,100K to 150K,10-20%,63,63,Norway,NOR,pluralistic_ignorance,40,46,0,4
42,female,13 to 16,10K to 15K,40-50%,53,64,Norway,NOR,pluralistic_ignorance,45,35,0,4
67,female,7 to 12,15K to 25K,30-40%,72,62,Norway,NOR,pluralistic_ignorance,32,35,0,3
28,male,13 to 16,15K to 25K,40-50%,41,26,Norway,NOR,pluralistic_ignorance,45,40,0,2
56,female,7 to 12,15K to 25K,20-30%,53,57,Norway,NOR,pluralistic_ignorance,36,38,0,4
67,male,13 to 16,50K to 100K,70-80%,66,41,Norway,NOR,pluralistic_ignorance,36,44,1,4
54,female,7 to 12,25K to 50K,10-20%,60,52,Norway,NOR,pluralistic_ignorance,40,41,0,3
43,male,0 to 6,50K to 100K,40-50%,73,14,Norway,NOR,pluralistic_ignorance,21,42,0,3
27,male,0 to 6,15K to 25K,40-50%,67,59,Norway,NOR,pluralistic_ignorance,26,37,0,3
19,male,13 to 16,50K to 100K,30-40%,61,52,Norway,NOR,pluralistic_ignorance,46,45,0,4
50,female,7 to 12,25K to 50K,20-30%,61,62,Norway,NOR,pluralistic_ignorance,37,43,0,3
20,male,13 to 16,less than 10K,0-10%,52,39,Norway,NOR,pluralistic_ignorance,32,41,0,3
59,female,13 to 16,15K to 25K,0-10%,62,30,Norway,NOR,pluralistic_ignorance,37,42,0,4
59,female,13 to 16,15K to 25K,60-70%,73,59,Norway,NOR,negative_emotions,39,40,1,5
49,female,7 to 12,25K to 50K,50-60%,73,51,Norway,NOR,negative_emotions,46,48,1,4
66,male,13 to 16,25K to 50K,40-50%,26,73,Norway,NOR,negative_emotions,41,50,1,4
30,female,0 to 6,50K to 100K,90-100%,61,68,Norway,NOR,negative_emotions,46,51,1,4
25,female,7 to 12,25K to 50K,60-70%,57,54,Norway,NOR,negative_emotions,40,40,1,5
56,male,0 to 6,15K to 25K,70-80%,61,37,Norway,NOR,negative_emotions,36,41,1,3
60,male,13 to 16,50K to 100K,40-50%,47,62,Norway,NOR,negative_emotions,46,48,1,4
29,male,13 to 16,10K to 15K,60-70%,48,71,Norway,NOR,negative_emotions,34,44,1,4
38,female,13 to 16,10K to 15K,40-50%,60,66,Norway,NOR,negative_emotions,42,49,1,4
19,female,0 to 6,15K to 25K,20-30%,30,41,Norway,NOR,negative_emotions,34,46,1,5
43,male,0 to 6,50K to 100K,30-40%,49,46,Norway,NOR,negative_emotions,36,37,1,4
21,female,7 to 12,50K to 100K,60-70%,70,68,Norway,NOR,negative_emotions,42,52,1,4
48,female,0 to 6,25K to 50K,50-60%,56,54,Norway,NOR,negative_emotions,32,40,1,4
40,male,0 to 6,100K to 150K,30-40%,3,24,Norway,NOR,negative_emotions,38,34,1,5
49,male,7 to 12,15K to 25K,0-10%,62,56,Norway,NOR,negative_emotions,32,39,1,3
18,female,7 to 12,15K to 25K,20-30%,21,38,Norway,NOR,negative_emotions,38,49,1,5
68,male,13 to 16,25K to 50K,10-20%,42,77,Norway,NOR,negative_emotions,27,45,1,4
47,male,7 to 12,25K to 50K,30-40%,31,62,Norway,NOR,negative_emotions,31,38,1,3
49,female,13 to 16,50K to 100K,50-60%,50,48,Norway,NOR,negative_emotions,44,52,1,5
63,male,0 to 6,10K to 15K,80-90%,61,74,Norway,NOR,negative_emotions,32,34,1,2
58,male,13 to 16,25K to 50K,30-40%,39,51,Norway,NOR,negative_emotions,41,37,1,4
33,female,13 to 16,50K to 100K,60-70%,28,30,Norway,NOR,negative_emotions,57,54,1,5
47,male,7 to 12,less than 10K,70-80%,56,57,Norway,NOR,negative_emotions,46,51,1,4
30,female,13 to 16,50K to 100K,30-40%,39,48,Norway,NOR,negative_emotions,46,62,1,5
21,male,13 to 16,10K to 15K,80-90%,37,38,Norway,NOR,negative_emotions,34,50,1,5
47,female,13 to 16,50K to 100K,20-30%,80,69,Norway,NOR,negative_emotions,42,56,1,4
67,female,13 to 16,50K to 100K,30-40%,48,63,Norway,NOR,negative_emotions,51,53,1,4
69,male,7 to 12,10K to 15K,30-40%,61,35,Norway,NOR,negative_emotions,25,34,1,3
31,male,17 or more,50K to 100K,60-70%,24,55,Norway,NOR,negative_emotions,48,57,1,5
56,female,7 to 12,25K to 50K,30-40%,73,80,Norway,NOR,negative_emotions,27,46,1,3
24,nonbinary or other,13 to 16,10K to 15K,60-70%,54,32,Norway,NOR,negative_emotions,32,53,1,4
39,female,7 to 12,10K to 15K,90-100%,72,34,Norway,NOR,negative_emotions,31,41,1,5
66,male,13 to 16,15K to 25K,50-60%,31,33,Norway,NOR,negative_emotions,38,50,1,4
48,female,0 to 6,150K to 200K,60-70%,57,48,Norway,NOR,negative_emotions,38,48,1,4
42,female,7 to 12,10K to 15K,20-30%,42,44,Norway,NOR,negative_emotions,38,35,1,4
52,female,13 to 16,50K to 100K,30-40%,23,62,Norway,NOR,negative_emotions,42,45,1,5
42,male,13 to 16,10K to 15K,20-30%,73,1,Norway,NOR,negative_emotions,41,44,1,4
49,male,13 to 16,10K to 15K,30-40%,48,51,Norway,NOR,negative_emotions,38,54,1,3
62,male,0 to 6,less than 10K,40-50%,52,9,Norway,NOR,negative_emotions,41,39,1,4
63,female,0 to 6,15K to 25K,30-40%,60,65,Norway,NOR,negative_emotions,27,35,1,4
44,male,7 to 12,100K to 150K,10-20%,40,67,Norway,NOR,negative_emotions,45,50,1,4
54,female,7 to 12,25K to 50K,0-10%,63,65,Norway,NOR,negative_emotions,45,36,1,4
52,female,13 to 16,more than 200K,40-50%,45,45,Norway,NOR,negative_emotions,38,48,1,4
26,nonbinary or other,13 to 16,more than 200K,70-80%,38,43,Norway,NOR,negative_emotions,47,59,1,5
48,nonbinary or other,13 to 16,15K to 25K,50-60%,63,65,Norway,NOR,negative_emotions,46,42,1,5
54,female,7 to 12,10K to 15K,40-50%,44,61,Norway,NOR,negative_emotions,39,44,1,3
23,female,13 to 16,25K to 50K,50-60%,56,64,Norway,NOR,negative_emotions,43,54,1,5
28,female,13 to 16,15K to 25K,20-30%,75,42,Norway,NOR,negative_emotions,38,45,1,5
36,male,7 to 12,less than 10K,50-60%,63,42,Norway,NOR,negative_emotions,33,42,1,3
51,male,13 to 16,15K to 25K,60-70%,32,50,Norway,NOR,negative_emotions,28,50,1,4
56,female,0 to 6,15K to 25K,40-50%,39,75,Norway,NOR,negative_emotions,35,39,1,4
65,male,7 to 12,15K to 25K,30-40%,79,58,Norway,NOR,negative_emotions,22,30,1,4
18,female,7 to 12,10K to 15K,40-50%,30,57,Norway,NOR,negative_emotions,38,51,1,5
19,female,7 to 12,150K to 200K,0-10%,52,55,Norway,NOR,negative_emotions,43,46,1,4
27,male,13 to 16,25K to 50K,40-50%,42,77,Norway,NOR,negative_emotions,32,55,1,4
19,female,7 to 12,15K to 25K,40-50%,63,50,Norway,NOR,negative_emotions,44,44,1,5
43,female,7 to 12,50K to 100K,20-30%,56,35,Norway,NOR,negative_emotions,48,46,1,4
44,male,7 to 12,15K to 25K,50-60%,46,42,Norway,NOR,negative_emotions,26,38,1,4
50,female,7 to 12,25K to 50K,30-40%,29,51,Norway,NOR,negative_emotions,48,49,1,5
59,male,13 to 16,25K to 50K,10-20%,22,49,Norway,NOR,negative_emotions,32,52,1,4
38,female,7 to 12,25K to 50K,30-40%,54,66,Norway,NOR,negative_emotions,39,37,0,4
58,male,7 to 12,25K to 50K,10-20%,48,41,Norway,NOR,negative_emotions,40,37,1,4
37,female,13 to 16,50K to 100K,40-50%,34,35,Norway,NOR,negative_emotions,45,59,1,6
45,female,7 to 12,15K to 25K,10-20%,60,53,Norway,NOR,negative_emotions,15,42,1,4
33,male,7 to 12,50K to 100K,20-30%,84,50,Norway,NOR,negative_emotions,31,43,1,4
54,female,0 to 6,25K to 50K,30-40%,43,45,Norway,NOR,negative_emotions,27,46,1,4
33,female,7 to 12,15K to 25K,70-80%,33,40,Norway,NOR,negative_emotions,41,48,1,4
57,male,7 to 12,50K to 100K,20-30%,59,41,Norway,NOR,negative_emotions,32,36,1,3
31,male,7 to 12,10K to 15K,30-40%,51,54,Norway,NOR,negative_emotions,31,34,0,4
40,female,7 to 12,50K to 100K,30-40%,34,37,Norway,NOR,negative_emotions,47,44,1,4
32,female,7 to 12,15K to 25K,0-10%,59,57,Norway,NOR,negative_emotions,34,41,1,4
24,female,7 to 12,15K to 25K,70-80%,40,52,Norway,NOR,negative_emotions,37,59,1,4
26,male,13 to 16,10K to 15K,10-20%,18,43,Norway,NOR,negative_emotions,42,49,1,3
38,female,0 to 6,50K to 100K,50-60%,54,28,Norway,NOR,negative_emotions,44,50,1,4
31,male,7 to 12,50K to 100K,70-80%,48,44,Norway,NOR,negative_emotions,42,45,1,6
46,female,13 to 16,10K to 15K,80-90%,59,69,Norway,NOR,negative_emotions,42,45,1,4
61,male,13 to 16,50K to 100K,10-20%,45,89,Norway,NOR,negative_emotions,33,53,1,4
47,female,13 to 16,25K to 50K,60-70%,44,29,Norway,NOR,negative_emotions,48,52,1,4
56,male,13 to 16,50K to 100K,30-40%,43,48,Norway,NOR,negative_emotions,33,51,1,4
23,male,0 to 6,100K to 150K,40-50%,76,53,Norway,NOR,negative_emotions,40,40,1,5
21,male,7 to 12,25K to 50K,60-70%,68,59,Norway,NOR,negative_emotions,48,47,1,4
47,female,7 to 12,15K to 25K,60-70%,71,27,Norway,NOR,negative_emotions,36,45,1,3
45,nonbinary or other,13 to 16,10K to 15K,80-90%,44,52,Norway,NOR,negative_emotions,44,57,1,5
48,male,13 to 16,150K to 200K,60-70%,48,25,Norway,NOR,negative_emotions,41,46,1,3
44,female,13 to 16,15K to 25K,60-70%,45,44,Norway,NOR,negative_emotions,37,51,1,5
51,female,7 to 12,25K to 50K,30-40%,63,73,Norway,NOR,negative_emotions,53,48,1,4
29,female,13 to 16,25K to 50K,30-40%,64,56,Norway,NOR,negative_emotions,55,53,1,4
57,male,7 to 12,15K to 25K,70-80%,68,31,Norway,NOR,negative_emotions,29,46,1,4
43,female,0 to 6,100K to 150K,50-60%,37,55,Norway,NOR,negative_emotions,46,62,1,3
20,nonbinary or other,17 or more,50K to 100K,50-60%,60,39,Norway,NOR,negative_emotions,51,63,1,6
58,male,13 to 16,25K to 50K,40-50%,42,40,Norway,NOR,negative_emotions,28,50,1,4
29,female,13 to 16,15K to 25K,10-20%,42,21,Norway,NOR,negative_emotions,43,53,1,5
54,male,13 to 16,25K to 50K,60-70%,58,76,Norway,NOR,negative_emotions,36,50,1,4
66,female,7 to 12,50K to 100K,80-90%,48,24,Norway,NOR,negative_emotions,47,53,1,5
69,female,0 to 6,10K to 15K,20-30%,86,41,Norway,NOR,negative_emotions,29,40,1,3
55,female,17 or more,15K to 25K,60-70%,42,30,Norway,NOR,negative_emotions,44,56,1,5
23,nonbinary or other,7 to 12,10K to 15K,80-90%,48,61,Norway,NOR,negative_emotions,40,59,1,5
63,female,7 to 12,25K to 50K,30-40%,52,56,Norway,NOR,negative_emotions,41,43,1,4
50,female,13 to 16,25K to 50K,40-50%,56,57,Norway,NOR,negative_emotions,37,54,1,5
36,male,7 to 12,50K to 100K,20-30%,62,53,Norway,NOR,working_together_normative_appeal,41,38,0,2
26,female,0 to 6,15K to 25K,30-40%,55,85,Norway,NOR,working_together_normative_appeal,39,33,0,3
52,male,7 to 12,10K to 15K,90-100%,37,44,Norway,NOR,working_together_normative_appeal,50,25,0,2
50,male,7 to 12,50K to 100K,60-70%,71,65,Norway,NOR,working_together_normative_appeal,40,35,0,1
54,female,7 to 12,15K to 25K,10-20%,63,39,Norway,NOR,working_together_normative_appeal,47,38,0,1
48,female,0 to 6,15K to 25K,40-50%,48,38,Norway,NOR,working_together_normative_appeal,55,39,0,2
25,female,7 to 12,50K to 100K,90-100%,41,45,Norway,NOR,working_together_normative_appeal,43,49,1,3
21,female,13 to 16,25K to 50K,30-40%,33,74,Norway,NOR,working_together_normative_appeal,54,50,1,2
20,female,7 to 12,less than 10K,20-30%,73,60,Norway,NOR,working_together_normative_appeal,46,48,1,2
52,male,7 to 12,25K to 50K,40-50%,27,58,Norway,NOR,working_together_normative_appeal,54,40,1,2
48,female,13 to 16,150K to 200K,20-30%,49,62,Norway,NOR,working_together_normative_appeal,50,35,1,2
64,male,7 to 12,15K to 25K,30-40%,24,48,Norway,NOR,working_together_normative_appeal,44,37,0,2
63,female,13 to 16,15K to 25K,50-60%,53,44,Norway,NOR,working_together_normative_appeal,52,40,0,3
55,male,13 to 16,15K to 25K,80-90%,72,26,Norway,NOR,working_together_normative_appeal,50,41,1,2
56,male,7 to 12,25K to 50K,50-60%,73,67,Norway,NOR,working_together_normative_appeal,40,38,0,2
53,female,7 to 12,less than 10K,40-50%,41,38,Norway,NOR,working_together_normative_appeal,46,41,0,2
37,female,13 to 16,25K to 50K,30-40%,69,43,Norway,NOR,working_together_normative_appeal,49,42,0,3
24,female,7 to 12,50K to 100K,50-60%,64,59,Norway,NOR,working_together_normative_appeal,52,45,1,3
29,male,0 to 6,50K to 100K,70-80%,65,61,Norway,NOR,working_together_normative_appeal,45,40,0,3
54,female,0 to 6,15K to 25K,30-40%,61,32,Norway,NOR,working_together_normative_appeal,47,32,0,2
30,female,0 to 6,10K to 15K,50-60%,34,38,Norway,NOR,working_together_normative_appeal,49,28,0,3
68,female,13 to 16,10K to 15K,40-50%,29,41,Norway,NOR,working_together_normative_appeal,41,42,0,2
29,male,7 to 12,100K to 150K,20-30%,56,33,Norway,NOR,working_together_normative_appeal,49,35,1,4
28,male,7 to 12,25K to 50K,30-40%,46,16,Norway,NOR,working_together_normative_appeal,52,43,0,2
62,female,0 to 6,15K to 25K,60-70%,61,51,Norway,NOR,working_together_normative_appeal,47,43,0,2
36,female,13 to 16,10K to 15K,20-30%,61,60,Norway,NOR,working_together_normative_appeal,48,40,0,3
69,female,13 to 16,less than 10K,50-60%,50,59,Norway,NOR,working_together_normative_appeal,38,48,0,2
43,female,0 to 6,less than 10K,40-50%,48,30,Norway,NOR,working_together_normative_appeal,40,33,1,2
32,male,7 to 12,25K to 50K,40-50%,20,43,Norway,NOR,working_together_normative_appeal,49,39,0,4
33,female,7 to 12,10K to 15K,10-20%,71,50,Norway,NOR,working_together_normative_appeal,41,37,0,2
39,male,7 to 12,10K to 15K,50-60%,60,46,Norway,NOR,working_together_normative_appeal,48,38,0,2
48,female,7 to 12,50K to 100K,60-70%,58,59,Norway,NOR,working_together_normative_appeal,53,37,0,4
65,male,7 to 12,50K to 100K,10-20%,38,57,Norway,NOR,working_together_normative_appeal,44,40,0,1
33,male,7 to 12,15K to 25K,30-40%,62,39,Norway,NOR,working_together_normative_appeal,40,31,0,3
60,female,7 to 12,15K to 25K,50-60%,50,44,Norway,NOR,working_together_normative_appeal,50,39,0,2
39,female,13 to 16,10K to 15K,20-30%,57,75,Norway,NOR,working_together_normative_appeal,41,41,0,2
50,female,7 to 12,25K to 50K,50-60%,34,37,Norway,NOR,working_together_normative_appeal,50,37,1,3
